"Ptch_ID","site_id","site_name","connectivity","buffer","summaryMethod","selected"
1107,NA,NA,0.232673393755124,0,"mean","Not selected"
1108,NA,NA,0.0964722939367805,0,"mean","Not selected"
1109,NA,NA,0.110221035405993,0,"mean","Not selected"
1110,NA,NA,0.380833581966512,0,"mean","Not selected"
1111,NA,NA,0.11241746135056,0,"mean","Not selected"
1112,NA,NA,0.154327644242181,0,"mean","Not selected"
1113,NA,NA,0.620661973953247,0,"mean","Not selected"
1114,NA,NA,0.103562416606828,0,"mean","Not selected"
1115,NA,NA,0.0971066856926138,0,"mean","Not selected"
1116,NA,NA,0.0190977121237665,0,"mean","Not selected"
1117,NA,NA,0.0824138106357667,0,"mean","Not selected"
1118,NA,NA,0.0743111195042729,0,"mean","Not selected"
1119,NA,NA,0.539505355633222,0,"mean","Not selected"
1120,NA,NA,0.183081670664251,0,"mean","Not selected"
1121,NA,NA,0.247733008648668,0,"mean","Not selected"
1122,NA,NA,0.0650770766039689,0,"mean","Not selected"
1123,NA,NA,0.0193098566901847,0,"mean","Not selected"
1124,NA,NA,0.13839271499051,0,"mean","Not selected"
1125,NA,NA,0.0555629941953134,0,"mean","Not selected"
1126,NA,NA,0.0550175892534079,0,"mean","Not selected"
1127,NA,NA,0.0869774547591805,0,"mean","Not selected"
1128,NA,NA,0.484654174609618,0,"mean","Not selected"
1129,NA,NA,0.274491913043536,0,"mean","Not selected"
1130,NA,NA,0.0829282467067242,0,"mean","Not selected"
1131,NA,NA,0.106160312254205,0,"mean","Not selected"
1132,NA,NA,0.333962503406737,0,"mean","Not selected"
1133,NA,NA,0.261498717798127,0,"mean","Not selected"
1134,NA,NA,0.237433871626854,0,"mean","Not selected"
1135,NA,NA,0.191619483897319,0,"mean","Not selected"
1136,NA,NA,0.201426755388578,0,"mean","Not selected"
1137,NA,NA,0.112254081759602,0,"mean","Not selected"
1138,NA,NA,0.0892314380535515,0,"mean","Not selected"
1139,NA,NA,0,0,"mean","Not selected"
1140,NA,NA,0.072217724065889,0,"mean","Not selected"
1141,NA,NA,0.185343949840619,0,"mean","Not selected"
1142,NA,NA,4.95063139064419e-07,0,"mean","Not selected"
1143,NA,NA,0.360433622201284,0,"mean","Not selected"
1144,NA,NA,0.0243014166058571,0,"mean","Not selected"
1145,NA,NA,0.153987567126751,0,"mean","Not selected"
1146,NA,NA,0.397571680943171,0,"mean","Not selected"
1147,NA,NA,0.634603482981523,0,"mean","Not selected"
1148,NA,NA,0.188615752011538,0,"mean","Not selected"
1149,NA,NA,0.107236351817846,0,"mean","Not selected"
1150,NA,NA,0.247930076989261,0,"mean","Not selected"
1151,NA,NA,0.425316274166107,0,"mean","Not selected"
1152,NA,NA,0.300055245035573,0,"mean","Not selected"
1153,NA,NA,0.211761279404163,0,"mean","Not selected"
1154,NA,NA,0.0698146743433816,0,"mean","Not selected"
1155,NA,NA,0.237231092793601,0,"mean","Not selected"
1156,NA,NA,0.149542850606582,0,"mean","Not selected"
1157,NA,NA,0.137436834474405,0,"mean","Not selected"
1158,NA,NA,0.168286865618494,0,"mean","Not selected"
1159,NA,NA,0.0588117291764268,0,"mean","Not selected"
1160,NA,NA,0.0619954040782018,0,"mean","Not selected"
1161,NA,NA,0.0873267186869835,0,"mean","Not selected"
1162,NA,NA,0.275725734584472,0,"mean","Not selected"
1163,NA,NA,0.502522663937675,0,"mean","Not selected"
1164,NA,NA,0.169365920317479,0,"mean","Not selected"
1165,NA,NA,0.129194220028272,0,"mean","Not selected"
1166,NA,NA,0.154523807267348,0,"mean","Not selected"
1167,NA,NA,0.563410051844337,0,"mean","Not selected"
1168,NA,NA,0.548676778163229,0,"mean","Not selected"
1169,NA,NA,0.101331342493409,0,"mean","Not selected"
1170,NA,NA,0.0771126316749062,0,"mean","Not selected"
1171,NA,NA,0.203316156159748,0,"mean","Not selected"
1172,NA,NA,0.364623544471604,0,"mean","Not selected"
1173,NA,NA,0.256379698102291,0,"mean","Not selected"
1174,NA,NA,0.188051546613375,0,"mean","Not selected"
1175,NA,NA,0.328924243648847,0,"mean","Not selected"
1176,NA,NA,0.376777339726686,0,"mean","Not selected"
1177,NA,NA,0.115150268725825,0,"mean","Not selected"
1178,NA,NA,0.0172891829419753,0,"mean","Not selected"
1179,NA,NA,0.101914786547422,0,"mean","Not selected"
1180,NA,NA,0.119295165257555,0,"mean","Not selected"
1181,NA,NA,0.0825599292879338,0,"mean","Not selected"
1182,NA,NA,0.150005532623227,0,"mean","Not selected"
1183,NA,NA,0.626110773820143,0,"mean","Not selected"
1184,NA,NA,0.14625743486815,0,"mean","Not selected"
1185,NA,NA,0.28293343846287,0,"mean","Not selected"
1186,NA,NA,0.0679122772067785,0,"mean","Not selected"
1187,NA,NA,0.435632232162688,0,"mean","Not selected"
1188,NA,NA,0.108975252260764,0,"mean","Not selected"
1189,NA,NA,0.149454657402303,0,"mean","Not selected"
1190,NA,NA,0.0863995308677355,0,"mean","Not selected"
1191,NA,NA,0.136391304825482,0,"mean","Not selected"
1192,NA,NA,0.174532804224226,0,"mean","Not selected"
1193,NA,NA,0.314406400918961,0,"mean","Not selected"
1194,NA,NA,0.520308307806651,0,"mean","Not selected"
1195,NA,NA,0.192152127027512,0,"mean","Not selected"
1196,NA,NA,0.124494979587885,0,"mean","Not selected"
1197,NA,NA,0.0821759475066381,0,"mean","Not selected"
1198,NA,NA,0.0561842072074335,0,"mean","Not selected"
1199,NA,NA,0.125448909355327,0,"mean","Not selected"
1200,NA,NA,0.156150835100561,0,"mean","Not selected"
1201,NA,NA,0.115459352678864,0,"mean","Not selected"
1202,NA,NA,0.172357405564099,0,"mean","Not selected"
1203,NA,NA,0.110995491966605,0,"mean","Not selected"
1204,NA,NA,0.709608048200607,0,"mean","Not selected"
1205,NA,NA,0.363178917994866,0,"mean","Not selected"
1206,NA,NA,0.185132850706577,0,"mean","Not selected"
1207,NA,NA,0.304596681486477,0,"mean","Not selected"
1208,NA,NA,0.0734042886863737,0,"mean","Not selected"
1209,NA,NA,0.185069903731346,0,"mean","Not selected"
1210,NA,NA,0.110337026417255,0,"mean","Not selected"
1211,NA,NA,0.293323138356209,0,"mean","Not selected"
1212,NA,NA,0.333546992052685,0,"mean","Not selected"
1213,NA,NA,0.0672352028389772,0,"mean","Not selected"
1214,NA,NA,0.0566583704344477,0,"mean","Not selected"
1215,NA,NA,0.172626909613609,0,"mean","Not selected"
1216,NA,NA,0.214258283928589,0,"mean","Not selected"
1217,NA,NA,0.0701554945437238,0,"mean","Not selected"
1218,NA,NA,0.231321260333061,0,"mean","Not selected"
1219,NA,NA,0.171351692639291,0,"mean","Not selected"
1220,NA,NA,0.0823837449855131,0,"mean","Not selected"
1221,NA,NA,0.0871061343662064,0,"mean","Not selected"
1222,NA,NA,0.146796299627534,0,"mean","Not selected"
1223,NA,NA,0.175656579827007,0,"mean","Not selected"
1224,NA,NA,0.0887979248360004,0,"mean","Not selected"
1225,NA,NA,0.51088959723711,0,"mean","Not selected"
1226,NA,NA,0.0213860973241951,0,"mean","Not selected"
1227,NA,NA,0.204137520988782,0,"mean","Not selected"
1228,NA,NA,0.112746373695486,0,"mean","Not selected"
1229,NA,NA,0.0583441476419307,0,"mean","Not selected"
1230,NA,NA,0.075354682886973,0,"mean","Not selected"
1231,NA,NA,0.0629546006138508,0,"mean","Not selected"
1232,NA,NA,0.0751499574827521,0,"mean","Not selected"
1233,NA,NA,0.18804291728884,0,"mean","Not selected"
1234,NA,NA,0.384313732385635,0,"mean","Not selected"
1235,NA,NA,0.119357742369175,0,"mean","Not selected"
1236,NA,NA,0.0460075106006116,0,"mean","Not selected"
1237,NA,NA,0.186447128653526,0,"mean","Not selected"
1238,NA,NA,0.16600518643856,0,"mean","Not selected"
1239,NA,NA,0.259241322676341,0,"mean","Not selected"
1240,NA,NA,0.464725458621979,0,"mean","Not selected"
1241,NA,NA,0.157518463209271,0,"mean","Not selected"
1242,NA,NA,0.246623825281858,0,"mean","Not selected"
1243,NA,NA,0.112679815292358,0,"mean","Not selected"
1244,NA,NA,0.0410093814134598,0,"mean","Not selected"
1245,NA,NA,0.184785371025403,0,"mean","Not selected"
1246,NA,NA,0.414039075374603,0,"mean","Not selected"
1247,NA,NA,0.273764541515937,0,"mean","Not selected"
1248,NA,NA,0.250491206502092,0,"mean","Not selected"
1249,NA,NA,0.246266599405896,0,"mean","Not selected"
1250,NA,NA,0.153330075953688,0,"mean","Not selected"
1251,NA,NA,0.00166759561398067,0,"mean","Not selected"
1252,NA,NA,0.0623333521985582,0,"mean","Not selected"
1253,NA,NA,0.191623943547408,0,"mean","Not selected"
1254,NA,NA,0.128961716361087,0,"mean","Not selected"
1255,NA,NA,0.354362940788269,0,"mean","Not selected"
1256,NA,NA,0.0720671960947717,0,"mean","Not selected"
1257,NA,NA,0.0561435103703004,0,"mean","Not selected"
1258,NA,NA,0.0367724045904146,0,"mean","Not selected"
1259,NA,NA,0.0752441221277933,0,"mean","Not selected"
1260,NA,NA,0.142284898607581,0,"mean","Not selected"
1261,NA,NA,0.142821881454438,0,"mean","Not selected"
1262,NA,NA,0.0717260569114895,0,"mean","Not selected"
1263,NA,NA,0.131796524756485,0,"mean","Not selected"
1264,NA,NA,0.126124669487278,0,"mean","Not selected"
1265,NA,NA,0.220575891435146,0,"mean","Not selected"
1266,NA,NA,0.295872995895999,0,"mean","Not selected"
1267,NA,NA,0.0569740222309699,0,"mean","Not selected"
1268,NA,NA,0.120058822022243,0,"mean","Not selected"
1269,NA,NA,0.209884452548894,0,"mean","Not selected"
1270,NA,NA,0.166109601802686,0,"mean","Not selected"
1271,NA,NA,0.0397235031785636,0,"mean","Not selected"
1272,NA,NA,0.0823842354189113,0,"mean","Not selected"
1273,NA,NA,0.217211392521858,0,"mean","Not selected"
1274,NA,NA,0.107624033924009,0,"mean","Not selected"
1275,NA,NA,0.00964139549329917,0,"mean","Not selected"
1276,NA,NA,0.0437874939259991,0,"mean","Not selected"
1277,NA,NA,0.100988717542754,0,"mean","Not selected"
1278,NA,NA,0.144909145479853,0,"mean","Not selected"
1279,NA,NA,0.174326265106599,0,"mean","Not selected"
1280,NA,NA,0.241627618670464,0,"mean","Not selected"
1281,NA,NA,0.117012580235799,0,"mean","Not selected"
1282,NA,NA,0.173727969505957,0,"mean","Not selected"
1283,NA,NA,0.140379569232464,0,"mean","Not selected"
1284,NA,NA,0.0475436882851155,0,"mean","Not selected"
1285,NA,NA,0.308704300650529,0,"mean","Not selected"
1286,NA,NA,0.125010088244651,0,"mean","Not selected"
1287,NA,NA,0.0187980317111526,0,"mean","Not selected"
1288,NA,NA,0.10203665792942,0,"mean","Not selected"
1289,NA,NA,0.108590432132284,0,"mean","Not selected"
1290,NA,NA,0.0803599532227963,0,"mean","Not selected"
1291,NA,NA,0.127673323487952,0,"mean","Not selected"
1292,NA,NA,0.0508544360287487,0,"mean","Not selected"
1293,NA,NA,0.0466370584526614,0,"mean","Not selected"
1294,NA,NA,0.0806077023887116,0,"mean","Not selected"
1295,NA,NA,0.0551226092312409,0,"mean","Not selected"
1296,NA,NA,0.0403299846834381,0,"mean","Not selected"
1297,NA,NA,0.240621098450252,0,"mean","Not selected"
1298,NA,NA,0.159126615151763,0,"mean","Not selected"
1299,NA,NA,0.199065775388763,0,"mean","Not selected"
1300,NA,NA,0.0655007960425841,0,"mean","Not selected"
1301,NA,NA,0.0603937304725772,0,"mean","Not selected"
1302,NA,NA,0.0993937216699123,0,"mean","Not selected"
1303,NA,NA,0.103017352734293,0,"mean","Not selected"
1304,NA,NA,0.13801504081736,0,"mean","Not selected"
1305,NA,NA,0.190202962268483,0,"mean","Not selected"
1306,NA,NA,0.0714664445960358,0,"mean","Not selected"
1307,NA,NA,0.0925704169497695,0,"mean","Not selected"
1308,NA,NA,0.193942553400993,0,"mean","Not selected"
1309,NA,NA,0.28977802892526,0,"mean","Not selected"
1310,NA,NA,0.0229077530909005,0,"mean","Not selected"
1311,NA,NA,0.199966879053549,0,"mean","Not selected"
1312,NA,NA,0.0251728121656924,0,"mean","Not selected"
1313,NA,NA,0.0205737788230181,0,"mean","Not selected"
1314,NA,NA,0.14081907145679,0,"mean","Not selected"
1315,NA,NA,0.349636209011078,0,"mean","Not selected"
1316,NA,NA,0.135811848255495,0,"mean","Not selected"
1317,NA,NA,0.0103453837814882,0,"mean","Not selected"
1318,NA,NA,0.0539788895966233,0,"mean","Not selected"
1319,NA,NA,0.307276566823324,0,"mean","Not selected"
1320,NA,NA,0.247815876205762,0,"mean","Not selected"
1321,NA,NA,0.101541769564957,0,"mean","Not selected"
1322,NA,NA,0.210902838905652,0,"mean","Not selected"
1323,NA,NA,0.118083635965983,0,"mean","Not selected"
1324,NA,NA,0.0465388909603159,0,"mean","Not selected"
1325,NA,NA,0.124196198458473,0,"mean","Not selected"
1326,NA,NA,0.0547574817372317,0,"mean","Not selected"
1327,NA,NA,0.192293419241905,0,"mean","Not selected"
1328,NA,NA,0.105907498435541,0,"mean","Not selected"
1329,NA,NA,0.152081900613105,0,"mean","Not selected"
1330,NA,NA,0.0420717857778072,0,"mean","Not selected"
1331,NA,NA,0.141181562095881,0,"mean","Not selected"
1332,NA,NA,0.142717690060013,0,"mean","Not selected"
1333,NA,NA,0.0950026458927563,0,"mean","Not selected"
1334,NA,NA,0.187354604247957,0,"mean","Not selected"
1335,NA,NA,0.234803377340237,0,"mean","Not selected"
1336,NA,NA,0.0592962796489398,0,"mean","Not selected"
1337,NA,NA,0.0734320795879914,0,"mean","Not selected"
1338,NA,NA,0.0740847459756861,0,"mean","Not selected"
1339,NA,NA,0.122453917749226,0,"mean","Not selected"
1340,NA,NA,0.172887664574843,0,"mean","Not selected"
1341,NA,NA,0.236125393046273,0,"mean","Not selected"
1342,NA,NA,0.347382258285176,0,"mean","Not selected"
1343,NA,NA,0.203014062435338,0,"mean","Not selected"
1344,NA,NA,0.170312291011214,0,"mean","Not selected"
1345,NA,NA,0.180989501281426,0,"mean","Not selected"
1346,NA,NA,0.0163865309053411,0,"mean","Not selected"
1347,NA,NA,0.0464132183381627,0,"mean","Not selected"
1348,NA,NA,0.0920093557374044,0,"mean","Not selected"
1349,NA,NA,0.077343761920929,0,"mean","Not selected"
1350,NA,NA,0.145738218932651,0,"mean","Not selected"
1351,NA,NA,0.126416508765782,0,"mean","Not selected"
1352,NA,NA,0.215500482916832,0,"mean","Not selected"
1353,NA,NA,0.0440174505957181,0,"mean","Not selected"
1354,NA,NA,0.0966205360258327,0,"mean","Not selected"
1355,NA,NA,0.0678789403280053,0,"mean","Not selected"
1356,NA,NA,0.238913317663329,0,"mean","Not selected"
1357,NA,NA,0.23219278880528,0,"mean","Not selected"
1358,NA,NA,0.137405406768349,0,"mean","Not selected"
1359,NA,NA,0.15526717607128,0,"mean","Not selected"
1360,NA,NA,0.018174048765179,0,"mean","Not selected"
1361,NA,NA,0.0530181182548404,0,"mean","Not selected"
1362,NA,NA,0.0970875014861425,0,"mean","Not selected"
1363,NA,NA,0.0544504265167883,0,"mean","Not selected"
1364,NA,NA,0.100730828393032,0,"mean","Not selected"
1365,NA,NA,0.253548047372273,0,"mean","Not selected"
1366,NA,NA,0.0598102734527654,0,"mean","Not selected"
1367,NA,NA,0.0327944273383103,0,"mean","Not selected"
1368,NA,NA,0.188194699585438,0,"mean","Not selected"
1369,NA,NA,0.146477172204426,0,"mean","Not selected"
1370,NA,NA,0.138692699372768,0,"mean","Not selected"
1371,NA,NA,0.113431894171395,0,"mean","Not selected"
1372,NA,NA,0.10065169525998,0,"mean","Not selected"
1373,NA,NA,0.178934569470584,0,"mean","Not selected"
1374,NA,NA,0.194602710279551,0,"mean","Not selected"
1375,NA,NA,0.151373181906011,0,"mean","Not selected"
1376,NA,NA,0.0774931211438444,0,"mean","Not selected"
1377,NA,NA,0.189591987927755,0,"mean","Not selected"
1378,NA,NA,0.0347648797556758,0,"mean","Not selected"
1379,NA,NA,0.186285206675529,0,"mean","Not selected"
1380,NA,NA,0.287171127067672,0,"mean","Not selected"
1381,NA,NA,0.104342782726655,0,"mean","Not selected"
1382,NA,NA,0.0815505614842881,0,"mean","Not selected"
1383,NA,NA,0.0294024385511875,0,"mean","Not selected"
1384,NA,NA,0.043216208302522,0,"mean","Not selected"
1385,NA,NA,0.0710221514154493,0,"mean","Not selected"
1386,NA,NA,9.79648540553719e-08,0,"mean","Not selected"
1387,NA,NA,0.175414907932281,0,"mean","Not selected"
1388,NA,NA,0.065949042327702,0,"mean","Not selected"
1389,NA,NA,0.202571890950203,0,"mean","Not selected"
1390,NA,NA,0.182444448809366,0,"mean","Not selected"
1391,NA,NA,0.134590573608875,0,"mean","Not selected"
1392,NA,NA,0.0935762669891119,0,"mean","Not selected"
1393,NA,NA,0.195056481853775,0,"mean","Not selected"
1394,NA,NA,0.214182269314061,0,"mean","Not selected"
1395,NA,NA,0.100511942245066,0,"mean","Not selected"
1396,NA,NA,0.131207399629056,0,"mean","Not selected"
1397,NA,NA,0.22128837969568,0,"mean","Not selected"
1398,NA,NA,0.125829024426639,0,"mean","Not selected"
1399,NA,NA,0.0727500090582918,0,"mean","Not selected"
1400,NA,NA,0.166122388094664,0,"mean","Not selected"
1401,NA,NA,0.099102559223981,0,"mean","Not selected"
1402,NA,NA,0.123684303691754,0,"mean","Not selected"
1403,NA,NA,0.12075741818318,0,"mean","Not selected"
1404,NA,NA,0.145994849220107,0,"mean","Not selected"
1405,NA,NA,0.165949208041032,0,"mean","Not selected"
1406,NA,NA,0.0223334827460349,0,"mean","Not selected"
1407,NA,NA,0.0643679667264223,0,"mean","Not selected"
1408,NA,NA,0.115407711101903,0,"mean","Not selected"
1409,NA,NA,0.176399654260388,0,"mean","Not selected"
1410,NA,NA,0.0664878705048502,0,"mean","Not selected"
1411,NA,NA,0.0370826565057916,0,"mean","Not selected"
1412,NA,NA,0.130471313372254,0,"mean","Not selected"
1413,NA,NA,0.122857802124186,0,"mean","Not selected"
1414,NA,NA,0.256834864616394,0,"mean","Not selected"
1415,NA,NA,0.151621550550325,0,"mean","Not selected"
1416,NA,NA,0.112557170788447,0,"mean","Not selected"
1417,NA,NA,0.00715069170109928,0,"mean","Not selected"
1418,NA,NA,0.153662745323446,0,"mean","Not selected"
1419,NA,NA,0.190973001164059,0,"mean","Not selected"
1420,NA,NA,0.170308331677387,0,"mean","Not selected"
1421,NA,NA,0.0297218815733989,0,"mean","Not selected"
1422,NA,NA,0.0778013519681845,0,"mean","Not selected"
1423,NA,NA,0.0688023464133342,0,"mean","Not selected"
1424,NA,NA,0.333818835707811,0,"mean","Not selected"
1425,NA,NA,0.0493578477180563,0,"mean","Not selected"
1426,NA,NA,0.0418470754872921,0,"mean","Not selected"
1427,NA,NA,0.255455021472538,0,"mean","Not selected"
1428,NA,NA,0.232376847129602,0,"mean","Not selected"
1429,NA,NA,0.0451820310314789,0,"mean","Not selected"
1430,NA,NA,0.0586427041285095,0,"mean","Not selected"
1431,NA,NA,0.109669512645765,0,"mean","Not selected"
1432,NA,NA,0.0876827418746412,0,"mean","Not selected"
1433,NA,NA,0.21885351985693,0,"mean","Not selected"
1434,NA,NA,0.12009303085506,0,"mean","Not selected"
1435,NA,NA,0.154671935131773,0,"mean","Not selected"
1436,NA,NA,0.0587938278913498,0,"mean","Not selected"
1437,NA,NA,1.41101570120968e-06,0,"mean","Not selected"
1438,NA,NA,0.0540869708718925,0,"mean","Not selected"
1439,NA,NA,0.220020561055704,0,"mean","Not selected"
1440,NA,NA,0.0503768021861712,0,"mean","Not selected"
1441,NA,NA,0.178117527812719,0,"mean","Not selected"
1442,NA,NA,0.114893184176513,0,"mean","Not selected"
1443,NA,NA,0.147849658131599,0,"mean","Not selected"
1444,NA,NA,0.102415467426181,0,"mean","Not selected"
1445,NA,NA,0.36817246923844,0,"mean","Not selected"
1446,NA,NA,0.308669665030071,0,"mean","Not selected"
1447,NA,NA,0.0974884781676034,0,"mean","Not selected"
1448,NA,NA,0.113667331297289,0,"mean","Not selected"
1449,NA,NA,0.224677126568097,0,"mean","Not selected"
1450,NA,NA,0.157868784070015,0,"mean","Not selected"
1451,NA,NA,0.0261255731882761,0,"mean","Not selected"
1452,NA,NA,0.167297366719979,0,"mean","Not selected"
1453,NA,NA,0.343341638644536,0,"mean","Not selected"
1454,NA,NA,0.212651698291302,0,"mean","Not selected"
1455,NA,NA,0.168564254045486,0,"mean","Not selected"
1456,NA,NA,0.239464572072029,0,"mean","Not selected"
1457,NA,NA,0.164550115264231,0,"mean","Not selected"
1458,NA,NA,0.125673771835864,0,"mean","Not selected"
1459,NA,NA,0.0627749509045056,0,"mean","Not selected"
1460,NA,NA,0.0605439167808403,0,"mean","Not selected"
1461,NA,NA,0.160506953174869,0,"mean","Not selected"
1462,NA,NA,0.197559110820293,0,"mean","Not selected"
1463,NA,NA,0.145736810285598,0,"mean","Not selected"
1464,NA,NA,0.0265581866076364,0,"mean","Not selected"
1465,NA,NA,0.325827632347743,0,"mean","Not selected"
1466,NA,NA,0.193165001869202,0,"mean","Not selected"
1467,NA,NA,0.072978229615195,0,"mean","Not selected"
1468,NA,NA,0.318040251731873,0,"mean","Not selected"
1469,NA,NA,0.0189844287502078,0,"mean","Not selected"
1470,NA,NA,0.123397729717768,0,"mean","Not selected"
1471,NA,NA,0.131844611561045,0,"mean","Not selected"
1472,NA,NA,0.027615528324649,0,"mean","Not selected"
1473,NA,NA,0.129220073290219,0,"mean","Not selected"
1474,NA,NA,0.109636672668987,0,"mean","Not selected"
1475,NA,NA,0.0405784537739093,0,"mean","Not selected"
1476,NA,NA,0.215106099843979,0,"mean","Not selected"
1477,NA,NA,0.0530991951530479,0,"mean","Not selected"
1478,NA,NA,0.236684607134925,0,"mean","Not selected"
1479,NA,NA,0.177840610345205,0,"mean","Not selected"
1480,NA,NA,0.110987597207228,0,"mean","Not selected"
1481,NA,NA,0.168988181572211,0,"mean","Not selected"
1482,NA,NA,0.0445566562197681,0,"mean","Not selected"
1483,NA,NA,0.0587214768053062,0,"mean","Not selected"
1484,NA,NA,0.100577562031421,0,"mean","Not selected"
1485,NA,NA,0.214550655086835,0,"mean","Not selected"
1486,NA,NA,0.111064338913331,0,"mean","Not selected"
1487,NA,NA,0.0296521928076717,0,"mean","Not selected"
1488,NA,NA,0.198229280114174,0,"mean","Not selected"
1489,NA,NA,0.0970220655202866,0,"mean","Not selected"
1490,NA,NA,0.145628463966076,0,"mean","Not selected"
1491,NA,NA,0.156701177979509,0,"mean","Not selected"
1492,NA,NA,0.244321797902767,0,"mean","Not selected"
1493,NA,NA,0.0435792524367571,0,"mean","Not selected"
1494,NA,NA,0.0743546792089123,0,"mean","Not selected"
1495,NA,NA,0.00070308348538516,0,"mean","Not selected"
1496,NA,NA,0.0701427390991614,0,"mean","Not selected"
1497,NA,NA,0.10660260617733,0,"mean","Not selected"
1498,NA,NA,0.226317866068137,0,"mean","Not selected"
1499,NA,NA,0.190920420523201,0,"mean","Not selected"
1500,NA,NA,0.139284560276616,0,"mean","Not selected"
1501,NA,NA,0.17473884277484,0,"mean","Not selected"
1502,NA,NA,0.0171828881322749,0,"mean","Not selected"
1503,NA,NA,0.190112852387958,0,"mean","Not selected"
1504,NA,NA,0.0361885957961264,0,"mean","Not selected"
1505,NA,NA,0.241065066721704,0,"mean","Not selected"
1506,NA,NA,0.100933243210117,0,"mean","Not selected"
1507,NA,NA,0.166312846999902,0,"mean","Not selected"
1508,NA,NA,0.214453528550538,0,"mean","Not selected"
1509,NA,NA,0.05723956410787,0,"mean","Not selected"
1510,NA,NA,0.0581091560062862,0,"mean","Not selected"
1511,NA,NA,0.091194453338782,0,"mean","Not selected"
1512,NA,NA,0.0759620117513757,0,"mean","Not selected"
1513,NA,NA,0.0913220783552298,0,"mean","Not selected"
1514,NA,NA,0.0792176297732762,0,"mean","Not selected"
1515,NA,NA,0.266208930900603,0,"mean","Not selected"
1516,NA,NA,0.126648676302284,0,"mean","Not selected"
1517,NA,NA,0.187280996956609,0,"mean","Not selected"
1518,NA,NA,0.0432983205160674,0,"mean","Not selected"
1519,NA,NA,0.110542262759474,0,"mean","Not selected"
1520,NA,NA,0.151165916025639,0,"mean","Not selected"
1521,NA,NA,0.0866409123409539,0,"mean","Not selected"
1522,NA,NA,0.17393659764718,0,"mean","Not selected"
1523,NA,NA,0.143589954823256,0,"mean","Not selected"
1524,NA,NA,0.226547709533146,0,"mean","Not selected"
1525,NA,NA,0.0510762259364128,0,"mean","Not selected"
1526,NA,NA,0.0383606518219624,0,"mean","Not selected"
1527,NA,NA,0.0354006172698221,0,"mean","Not selected"
1528,NA,NA,0.260373267260465,0,"mean","Not selected"
1529,NA,NA,0.0327882594733389,0,"mean","Not selected"
1530,NA,NA,0.0588087106921843,0,"mean","Not selected"
1531,NA,NA,0.251139771607187,0,"mean","Not selected"
1532,NA,NA,0.153535974635319,0,"mean","Not selected"
1533,NA,NA,0.0967083896199862,0,"mean","Not selected"
1534,NA,NA,0.294797251170332,0,"mean","Not selected"
1535,NA,NA,0.165217057721955,0,"mean","Not selected"
1536,NA,NA,0.113824894221929,0,"mean","Not selected"
1537,NA,NA,0.0592944923707325,0,"mean","Not selected"
1538,NA,NA,0.128245420008898,0,"mean","Not selected"
1539,NA,NA,0.038433306850493,0,"mean","Not selected"
1540,NA,NA,0.150437024790187,0,"mean","Not selected"
1541,NA,NA,0.0484243511325783,0,"mean","Not selected"
1542,NA,NA,0.112734458115819,0,"mean","Not selected"
1543,NA,NA,0.222231711853634,0,"mean","Not selected"
1544,NA,NA,0.121209132627412,0,"mean","Not selected"
1545,NA,NA,0,0,"mean","Not selected"
1546,NA,NA,0.158104474345843,0,"mean","Not selected"
1547,NA,NA,0.0984091125428677,0,"mean","Not selected"
1548,NA,NA,0.193230079343686,0,"mean","Not selected"
1549,NA,NA,0.108483306761529,0,"mean","Not selected"
1550,NA,NA,0.135027135023847,0,"mean","Not selected"
1551,NA,NA,0.0348266339860857,0,"mean","Not selected"
1552,NA,NA,0.140949942703758,0,"mean","Not selected"
1553,NA,NA,0.107636676534362,0,"mean","Not selected"
1554,NA,NA,0.245989332144911,0,"mean","Not selected"
1555,NA,NA,0.249262245164977,0,"mean","Not selected"
1556,NA,NA,0.142894818024202,0,"mean","Not selected"
1557,NA,NA,0.167479488802584,0,"mean","Not selected"
1558,NA,NA,0.104119047451418,0,"mean","Not selected"
1559,NA,NA,0.0644642211122742,0,"mean","Not selected"
1560,NA,NA,0.210933618639645,0,"mean","Not selected"
1561,NA,NA,0.170218078055601,0,"mean","Not selected"
1562,NA,NA,0.0894418142852373,0,"mean","Not selected"
1563,NA,NA,0.0365826033242047,0,"mean","Not selected"
1564,NA,NA,0.224107235096968,0,"mean","Not selected"
1565,NA,NA,0.065531160632098,0,"mean","Not selected"
1566,NA,NA,0.0901276334796263,0,"mean","Not selected"
1567,NA,NA,0.567035562462277,0,"mean","Not selected"
1568,NA,NA,0.33595366217196,0,"mean","Not selected"
1569,NA,NA,0.132352976926735,0,"mean","Not selected"
1570,NA,NA,0.0937221696972847,0,"mean","Not selected"
1571,NA,NA,0.0991756711965022,0,"mean","Not selected"
1572,NA,NA,0.117678389139473,0,"mean","Not selected"
1573,NA,NA,0.156566991219445,0,"mean","Not selected"
1574,NA,NA,0.100772228091955,0,"mean","Not selected"
1575,NA,NA,0.0900377584451979,0,"mean","Not selected"
1576,NA,NA,0.259187549352646,0,"mean","Not selected"
1577,NA,NA,0.38645693889031,0,"mean","Not selected"
1578,NA,NA,0.230565546154976,0,"mean","Not selected"
1579,NA,NA,0.0831383768883016,0,"mean","Not selected"
1580,NA,NA,0.236995129422708,0,"mean","Not selected"
1581,NA,NA,0.0435879584401846,0,"mean","Not selected"
1582,NA,NA,0.33125778766615,0,"mean","Not selected"
